variant_id,hand_pool,ce_pool,ce_weight,hand_weight,tie_break,candidate_k,status,avg_candidate_count,union_candidates,macro_recall@1,micro_recall@1,hit_any@1,macro_recall@3,micro_recall@3,hit_any@3,macro_recall@5,micro_recall@5,hit_any@5,macro_recall@10,micro_recall@10,hit_any@10,macro_recall@64,micro_recall@64,hit_any@64,macro_recall@500,micro_recall@500,hit_any@500
ce_0.75_hand_0.25_tie-hand-rank-first_hand_dev_full_dev_o_s10_wide_hand_feature_bm25_char_round_robin_top1000_top500_candidates.json,round18/outputs/o_sparse/o_s10_wide_hand_feature_bm25_char_round_robin_top1000/dev_full_dev_o_s10_wide_hand_feature_bm25_char_round_robin_top1000_top500_candidates.json,round18/outputs/o_dense/o_d3x_cross_encoder_s8_top500_diag/dev_full_dev_full_dev_top500_s8_diag_strict_top500_candidates.json,0.75,0.25,hand_rank_first,500,diagnostic-only,500.0,42791,0.11125541125541125,0.07739307535641547,0.24675324675324675,0.23149350649350647,0.18533604887983707,0.42207792207792205,0.29567099567099564,0.25661914460285135,0.5194805194805194,0.35898268398268396,0.319755600814664,0.6233766233766234,0.5725108225108225,0.5356415478615071,0.8311688311688312,0.6896103896103897,0.6619144602851323,0.9025974025974026
ce_0.75_hand_0.25_tie-min-source-rank_hand_dev_full_dev_o_s10_wide_hand_feature_bm25_char_round_robin_train500_top500_candidates.json,round18/outputs/o_sparse/o_s10_wide_hand_feature_bm25_char_round_robin_train500/dev_full_dev_o_s10_wide_hand_feature_bm25_char_round_robin_train500_top500_candidates.json,round18/outputs/o_dense/o_d3x_cross_encoder_s8_top500_diag/dev_full_dev_full_dev_top500_s8_diag_strict_top500_candidates.json,0.75,0.25,min_source_rank,500,diagnostic-only,500.0,42902,0.11125541125541125,0.07739307535641547,0.24675324675324675,0.23149350649350647,0.18533604887983707,0.42207792207792205,0.29567099567099564,0.25661914460285135,0.5194805194805194,0.35898268398268396,0.319755600814664,0.6233766233766234,0.5725108225108225,0.5356415478615071,0.8246753246753247,0.6896103896103897,0.6619144602851323,0.9025974025974026
ce_0.75_hand_0.25_tie-ce-rank-first_hand_dev_full_dev_o_s10_wide_hand_feature_bm25_char_round_robin_train500_top500_candidates.json,round18/outputs/o_sparse/o_s10_wide_hand_feature_bm25_char_round_robin_train500/dev_full_dev_o_s10_wide_hand_feature_bm25_char_round_robin_train500_top500_candidates.json,round18/outputs/o_dense/o_d3x_cross_encoder_s8_top500_diag/dev_full_dev_full_dev_top500_s8_diag_strict_top500_candidates.json,0.75,0.25,ce_rank_first,500,diagnostic-only,500.0,42902,0.11125541125541125,0.07739307535641547,0.24675324675324675,0.23149350649350647,0.18533604887983707,0.42207792207792205,0.29567099567099564,0.25661914460285135,0.5194805194805194,0.35898268398268396,0.319755600814664,0.6233766233766234,0.5725108225108225,0.5356415478615071,0.8246753246753247,0.6896103896103897,0.6619144602851323,0.9025974025974026
ce_0.75_hand_0.25_tie-hand-rank-first_hand_dev_full_dev_o_s10_wide_hand_feature_bm25_char_round_robin_train500_top500_candidates.json,round18/outputs/o_sparse/o_s10_wide_hand_feature_bm25_char_round_robin_train500/dev_full_dev_o_s10_wide_hand_feature_bm25_char_round_robin_train500_top500_candidates.json,round18/outputs/o_dense/o_d3x_cross_encoder_s8_top500_diag/dev_full_dev_full_dev_top500_s8_diag_strict_top500_candidates.json,0.75,0.25,hand_rank_first,500,diagnostic-only,500.0,42902,0.11125541125541125,0.07739307535641547,0.24675324675324675,0.23149350649350647,0.18533604887983707,0.42207792207792205,0.29567099567099564,0.25661914460285135,0.5194805194805194,0.35898268398268396,0.319755600814664,0.6233766233766234,0.5725108225108225,0.5356415478615071,0.8246753246753247,0.6896103896103897,0.6619144602851323,0.9025974025974026
ce_1.00_hand_0.00_tie-min-source-rank_hand_dev_full_dev_o_s10_wide_hand_feature_bm25_char_union_upper_top1000_top500_candidates.json,round18/outputs/o_sparse/o_s10_wide_hand_feature_bm25_char_union_upper_top1000/dev_full_dev_o_s10_wide_hand_feature_bm25_char_union_upper_top1000_top500_candidates.json,round18/outputs/o_dense/o_d3x_cross_encoder_s8_top500_diag/dev_full_dev_full_dev_top500_s8_diag_strict_top500_candidates.json,1.0,0.0,min_source_rank,500,diagnostic-only,500.0,43493,0.10616883116883118,0.07535641547861507,0.24025974025974026,0.22673160173160173,0.18126272912423624,0.43506493506493504,0.2924242424242424,0.24643584521384929,0.512987012987013,0.36428571428571427,0.3258655804480652,0.6298701298701299,0.5715367965367966,0.5417515274949084,0.8246753246753247,0.6704545454545454,0.6435845213849287,0.8896103896103896
ce_1.00_hand_0.00_tie-hand-rank-first_hand_dev_full_dev_o_s10_wide_hand_feature_bm25_char_union_upper_top1000_top500_candidates.json,round18/outputs/o_sparse/o_s10_wide_hand_feature_bm25_char_union_upper_top1000/dev_full_dev_o_s10_wide_hand_feature_bm25_char_union_upper_top1000_top500_candidates.json,round18/outputs/o_dense/o_d3x_cross_encoder_s8_top500_diag/dev_full_dev_full_dev_top500_s8_diag_strict_top500_candidates.json,1.0,0.0,hand_rank_first,500,diagnostic-only,500.0,43493,0.10616883116883118,0.07535641547861507,0.24025974025974026,0.22673160173160173,0.18126272912423624,0.43506493506493504,0.2924242424242424,0.24643584521384929,0.512987012987013,0.36428571428571427,0.3258655804480652,0.6298701298701299,0.5715367965367966,0.5417515274949084,0.8246753246753247,0.6704545454545454,0.6435845213849287,0.8896103896103896
ce_1.00_hand_0.00_tie-min-source-rank_hand_dev_full_dev_o_s10_wide_hand_feature_bm25_char_round_robin_top1000_top500_candidates.json,round18/outputs/o_sparse/o_s10_wide_hand_feature_bm25_char_round_robin_top1000/dev_full_dev_o_s10_wide_hand_feature_bm25_char_round_robin_top1000_top500_candidates.json,round18/outputs/o_dense/o_d3x_cross_encoder_s8_top500_diag/dev_full_dev_full_dev_top500_s8_diag_strict_top500_candidates.json,1.0,0.0,min_source_rank,500,diagnostic-only,500.0,43492,0.10616883116883118,0.07535641547861507,0.24025974025974026,0.22673160173160173,0.18126272912423624,0.43506493506493504,0.2924242424242424,0.24643584521384929,0.512987012987013,0.36428571428571427,0.3258655804480652,0.6298701298701299,0.5715367965367966,0.5417515274949084,0.8246753246753247,0.6688311688311688,0.6415478615071283,0.8896103896103896
ce_1.00_hand_0.00_tie-hand-rank-first_hand_dev_full_dev_o_s10_wide_hand_feature_bm25_char_round_robin_top1000_top500_candidates.json,round18/outputs/o_sparse/o_s10_wide_hand_feature_bm25_char_round_robin_top1000/dev_full_dev_o_s10_wide_hand_feature_bm25_char_round_robin_top1000_top500_candidates.json,round18/outputs/o_dense/o_d3x_cross_encoder_s8_top500_diag/dev_full_dev_full_dev_top500_s8_diag_strict_top500_candidates.json,1.0,0.0,hand_rank_first,500,diagnostic-only,500.0,43492,0.10616883116883118,0.07535641547861507,0.24025974025974026,0.22673160173160173,0.18126272912423624,0.43506493506493504,0.2924242424242424,0.24643584521384929,0.512987012987013,0.36428571428571427,0.3258655804480652,0.6298701298701299,0.5715367965367966,0.5417515274949084,0.8246753246753247,0.6688311688311688,0.6415478615071283,0.8896103896103896
ce_1.00_hand_0.00_tie-min-source-rank_hand_dev_full_dev_o_s10_wide_hand_feature_bm25_char_rrf_top1000_top500_candidates.json,round18/outputs/o_sparse/o_s10_wide_hand_feature_bm25_char_rrf_top1000/dev_full_dev_o_s10_wide_hand_feature_bm25_char_rrf_top1000_top500_candidates.json,round18/outputs/o_dense/o_d3x_cross_encoder_s8_top500_diag/dev_full_dev_full_dev_top500_s8_diag_strict_top500_candidates.json,1.0,0.0,min_source_rank,500,diagnostic-only,500.0,43493,0.10616883116883118,0.07535641547861507,0.24025974025974026,0.22673160173160173,0.18126272912423624,0.43506493506493504,0.2924242424242424,0.24643584521384929,0.512987012987013,0.36428571428571427,0.3258655804480652,0.6298701298701299,0.5715367965367966,0.5417515274949084,0.8246753246753247,0.6688311688311688,0.6415478615071283,0.8896103896103896
ce_1.00_hand_0.00_tie-hand-rank-first_hand_dev_full_dev_o_s10_wide_hand_feature_bm25_char_rrf_top1000_top500_candidates.json,round18/outputs/o_sparse/o_s10_wide_hand_feature_bm25_char_rrf_top1000/dev_full_dev_o_s10_wide_hand_feature_bm25_char_rrf_top1000_top500_candidates.json,round18/outputs/o_dense/o_d3x_cross_encoder_s8_top500_diag/dev_full_dev_full_dev_top500_s8_diag_strict_top500_candidates.json,1.0,0.0,hand_rank_first,500,diagnostic-only,500.0,43493,0.10616883116883118,0.07535641547861507,0.24025974025974026,0.22673160173160173,0.18126272912423624,0.43506493506493504,0.2924242424242424,0.24643584521384929,0.512987012987013,0.36428571428571427,0.3258655804480652,0.6298701298701299,0.5715367965367966,0.5417515274949084,0.8246753246753247,0.6688311688311688,0.6415478615071283,0.8896103896103896
ce_1.00_hand_0.00_tie-min-source-rank_hand_dev_full_dev_o_s10_wide_hand_feature_bm25_char_round_robin_pos16_top500_candidates.json,round18/outputs/o_sparse/o_s10_wide_hand_feature_bm25_char_round_robin_pos16/dev_full_dev_o_s10_wide_hand_feature_bm25_char_round_robin_pos16_top500_candidates.json,round18/outputs/o_dense/o_d3x_cross_encoder_s8_top500_diag/dev_full_dev_full_dev_top500_s8_diag_strict_top500_candidates.json,1.0,0.0,min_source_rank,500,diagnostic-only,500.0,43484,0.10616883116883118,0.07535641547861507,0.24025974025974026,0.22673160173160173,0.18126272912423624,0.43506493506493504,0.2924242424242424,0.24643584521384929,0.512987012987013,0.36428571428571427,0.3258655804480652,0.6298701298701299,0.5715367965367966,0.5417515274949084,0.8246753246753247,0.6688311688311688,0.6415478615071283,0.8896103896103896
ce_1.00_hand_0.00_tie-hand-rank-first_hand_dev_full_dev_o_s10_wide_hand_feature_bm25_char_round_robin_pos16_top500_candidates.json,round18/outputs/o_sparse/o_s10_wide_hand_feature_bm25_char_round_robin_pos16/dev_full_dev_o_s10_wide_hand_feature_bm25_char_round_robin_pos16_top500_candidates.json,round18/outputs/o_dense/o_d3x_cross_encoder_s8_top500_diag/dev_full_dev_full_dev_top500_s8_diag_strict_top500_candidates.json,1.0,0.0,hand_rank_first,500,diagnostic-only,500.0,43484,0.10616883116883118,0.07535641547861507,0.24025974025974026,0.22673160173160173,0.18126272912423624,0.43506493506493504,0.2924242424242424,0.24643584521384929,0.512987012987013,0.36428571428571427,0.3258655804480652,0.6298701298701299,0.5715367965367966,0.5417515274949084,0.8246753246753247,0.6688311688311688,0.6415478615071283,0.8896103896103896
ce_1.00_hand_0.00_tie-min-source-rank_hand_dev_full_dev_o_s10_wide_hand_feature_bm25_char_round_robin_train500_top500_candidates.json,round18/outputs/o_sparse/o_s10_wide_hand_feature_bm25_char_round_robin_train500/dev_full_dev_o_s10_wide_hand_feature_bm25_char_round_robin_train500_top500_candidates.json,round18/outputs/o_dense/o_d3x_cross_encoder_s8_top500_diag/dev_full_dev_full_dev_top500_s8_diag_strict_top500_candidates.json,1.0,0.0,min_source_rank,500,diagnostic-only,500.0,43490,0.10616883116883118,0.07535641547861507,0.24025974025974026,0.22673160173160173,0.18126272912423624,0.43506493506493504,0.2924242424242424,0.24643584521384929,0.512987012987013,0.36428571428571427,0.3258655804480652,0.6298701298701299,0.5715367965367966,0.5417515274949084,0.8246753246753247,0.6682900432900433,0.6415478615071283,0.8896103896103896
ce_1.00_hand_0.00_tie-hand-rank-first_hand_dev_full_dev_o_s10_wide_hand_feature_bm25_char_round_robin_train500_top500_candidates.json,round18/outputs/o_sparse/o_s10_wide_hand_feature_bm25_char_round_robin_train500/dev_full_dev_o_s10_wide_hand_feature_bm25_char_round_robin_train500_top500_candidates.json,round18/outputs/o_dense/o_d3x_cross_encoder_s8_top500_diag/dev_full_dev_full_dev_top500_s8_diag_strict_top500_candidates.json,1.0,0.0,hand_rank_first,500,diagnostic-only,500.0,43490,0.10616883116883118,0.07535641547861507,0.24025974025974026,0.22673160173160173,0.18126272912423624,0.43506493506493504,0.2924242424242424,0.24643584521384929,0.512987012987013,0.36428571428571427,0.3258655804480652,0.6298701298701299,0.5715367965367966,0.5417515274949084,0.8246753246753247,0.6682900432900433,0.6415478615071283,0.8896103896103896
ce_1.00_hand_0.00_tie-min-source-rank_hand_dev_full_dev_o_s8_hand_feature_ranker_top500_candidates.json,round18/outputs/o_sparse/o_s8_hand_feature_ranker/dev_full_dev_o_s8_hand_feature_ranker_top500_candidates.json,round18/outputs/o_dense/o_d3x_cross_encoder_s8_top500_diag/dev_full_dev_full_dev_top500_s8_diag_strict_top500_candidates.json,1.0,0.0,min_source_rank,500,diagnostic-only,500.0,43535,0.10616883116883118,0.07535641547861507,0.24025974025974026,0.22673160173160173,0.18126272912423624,0.43506493506493504,0.2924242424242424,0.24643584521384929,0.512987012987013,0.36428571428571427,0.3258655804480652,0.6298701298701299,0.5715367965367966,0.5417515274949084,0.8246753246753247,0.6666666666666667,0.639511201629328,0.8896103896103896
ce_1.00_hand_0.00_tie-ce-rank-first_hand_dev_full_dev_o_s8_hand_feature_ranker_top500_candidates.json,round18/outputs/o_sparse/o_s8_hand_feature_ranker/dev_full_dev_o_s8_hand_feature_ranker_top500_candidates.json,round18/outputs/o_dense/o_d3x_cross_encoder_s8_top500_diag/dev_full_dev_full_dev_top500_s8_diag_strict_top500_candidates.json,1.0,0.0,ce_rank_first,500,diagnostic-only,500.0,43535,0.10616883116883118,0.07535641547861507,0.24025974025974026,0.22673160173160173,0.18126272912423624,0.43506493506493504,0.2924242424242424,0.24643584521384929,0.512987012987013,0.36428571428571427,0.3258655804480652,0.6298701298701299,0.5715367965367966,0.5417515274949084,0.8246753246753247,0.6666666666666667,0.639511201629328,0.8896103896103896
ce_1.00_hand_0.00_tie-hand-rank-first_hand_dev_full_dev_o_s8_hand_feature_ranker_top500_candidates.json,round18/outputs/o_sparse/o_s8_hand_feature_ranker/dev_full_dev_o_s8_hand_feature_ranker_top500_candidates.json,round18/outputs/o_dense/o_d3x_cross_encoder_s8_top500_diag/dev_full_dev_full_dev_top500_s8_diag_strict_top500_candidates.json,1.0,0.0,hand_rank_first,500,diagnostic-only,500.0,43535,0.10616883116883118,0.07535641547861507,0.24025974025974026,0.22673160173160173,0.18126272912423624,0.43506493506493504,0.2924242424242424,0.24643584521384929,0.512987012987013,0.36428571428571427,0.3258655804480652,0.6298701298701299,0.5715367965367966,0.5417515274949084,0.8246753246753247,0.6666666666666667,0.639511201629328,0.8896103896103896
ce_1.00_hand_0.00_tie-ce-rank-first_hand_dev_full_dev_o_s10_wide_hand_feature_bm25_char_round_robin_top1000_top500_candidates.json,round18/outputs/o_sparse/o_s10_wide_hand_feature_bm25_char_round_robin_top1000/dev_full_dev_o_s10_wide_hand_feature_bm25_char_round_robin_top1000_top500_candidates.json,round18/outputs/o_dense/o_d3x_cross_encoder_s8_top500_diag/dev_full_dev_full_dev_top500_s8_diag_strict_top500_candidates.json,1.0,0.0,ce_rank_first,500,diagnostic-only,500.0,43535,0.10616883116883118,0.07535641547861507,0.24025974025974026,0.22673160173160173,0.18126272912423624,0.43506493506493504,0.2924242424242424,0.24643584521384929,0.512987012987013,0.36428571428571427,0.3258655804480652,0.6298701298701299,0.5715367965367966,0.5417515274949084,0.8246753246753247,0.6666666666666667,0.639511201629328,0.8896103896103896
ce_1.00_hand_0.00_tie-ce-rank-first_hand_dev_full_dev_o_s10_wide_hand_feature_bm25_char_rrf_top1000_top500_candidates.json,round18/outputs/o_sparse/o_s10_wide_hand_feature_bm25_char_rrf_top1000/dev_full_dev_o_s10_wide_hand_feature_bm25_char_rrf_top1000_top500_candidates.json,round18/outputs/o_dense/o_d3x_cross_encoder_s8_top500_diag/dev_full_dev_full_dev_top500_s8_diag_strict_top500_candidates.json,1.0,0.0,ce_rank_first,500,diagnostic-only,500.0,43535,0.10616883116883118,0.07535641547861507,0.24025974025974026,0.22673160173160173,0.18126272912423624,0.43506493506493504,0.2924242424242424,0.24643584521384929,0.512987012987013,0.36428571428571427,0.3258655804480652,0.6298701298701299,0.5715367965367966,0.5417515274949084,0.8246753246753247,0.6666666666666667,0.639511201629328,0.8896103896103896
ce_1.00_hand_0.00_tie-ce-rank-first_hand_dev_full_dev_o_s10_wide_hand_feature_bm25_char_union_upper_top1000_top500_candidates.json,round18/outputs/o_sparse/o_s10_wide_hand_feature_bm25_char_union_upper_top1000/dev_full_dev_o_s10_wide_hand_feature_bm25_char_union_upper_top1000_top500_candidates.json,round18/outputs/o_dense/o_d3x_cross_encoder_s8_top500_diag/dev_full_dev_full_dev_top500_s8_diag_strict_top500_candidates.json,1.0,0.0,ce_rank_first,500,diagnostic-only,500.0,43535,0.10616883116883118,0.07535641547861507,0.24025974025974026,0.22673160173160173,0.18126272912423624,0.43506493506493504,0.2924242424242424,0.24643584521384929,0.512987012987013,0.36428571428571427,0.3258655804480652,0.6298701298701299,0.5715367965367966,0.5417515274949084,0.8246753246753247,0.6666666666666667,0.639511201629328,0.8896103896103896
ce_1.00_hand_0.00_tie-ce-rank-first_hand_dev_full_dev_o_s10_wide_hand_feature_bm25_char_round_robin_pos16_top500_candidates.json,round18/outputs/o_sparse/o_s10_wide_hand_feature_bm25_char_round_robin_pos16/dev_full_dev_o_s10_wide_hand_feature_bm25_char_round_robin_pos16_top500_candidates.json,round18/outputs/o_dense/o_d3x_cross_encoder_s8_top500_diag/dev_full_dev_full_dev_top500_s8_diag_strict_top500_candidates.json,1.0,0.0,ce_rank_first,500,diagnostic-only,500.0,43535,0.10616883116883118,0.07535641547861507,0.24025974025974026,0.22673160173160173,0.18126272912423624,0.43506493506493504,0.2924242424242424,0.24643584521384929,0.512987012987013,0.36428571428571427,0.3258655804480652,0.6298701298701299,0.5715367965367966,0.5417515274949084,0.8246753246753247,0.6666666666666667,0.639511201629328,0.8896103896103896
